userId,courseId,enrollmentDate,completionPercentage,courseName,courseDuration,courseDifficulty,learningPathId,learningPathName
91,3614,2023-12-21,63,Create Website from scratch in Urdu & Hindi,1.0,Intermediate,5,DevOps Engineering
333,1312,2023-11-24,80,Calligraphy for Beginners: Creating Strong Lines,0.683333333,Beginner,1,Introduction to Programming
387,1071,2024-08-07,75,Forex Trading for Beginners Vol 1:A Forex Course Made Simple,1.0,Beginner,17,Security for Software Engineers
167,2259,2023-12-02,25,Aprende a improvisar en la guitarra eléctrica,3.0,Beginner,8,Version Control with Git
491,2686,2024-02-25,99,Intro to Git,1.0,Beginner,4,Software Architecture Design
299,56,2024-07-11,98,Dividend Investing: Build Your Portfolio for a Better Future,4.0,Beginner,7,Data Structures and Algorithms
289,1152,2024-08-17,84,Get out of Debt - The Power of Using Compounding Interest,2.0,Beginner,19,RESTful API Design
345,3397,2024-05-01,91,Wordpress Backup & Restore,1.5,Beginner,7,Data Structures and Algorithms
396,976,2024-05-27,76,What is Bitcoin,5.0,Beginner,2,Full-Stack Web Development
16,1822,2023-12-21,33,Bass Guitar Lessons For Beginners,2.5,Beginner,20,CI/CD with Jenkins and GitLab
355,968,2023-12-16,39,The Smart Option Trader,13.0,Beginner,2,Full-Stack Web Development
453,1260,2024-03-11,23,Illustrator CC para novatos: ¡desde cero hasta experto! ,11.0,Beginner,13,Microservices Architecture
26,664,2023-10-22,8,Year-end QuickBooks Procedures,2.0,Beginner,18,Advanced JavaScript
167,3082,2023-12-01,67,Learn Node.js by building Udemy: Stripe + MailChimp + Wistia,5.5,Beginner,5,DevOps Engineering
30,1624,2024-03-31,48,Photoshop isn't like what you imagine A to Z .,3.5,Beginner,2,Full-Stack Web Development
37,2207,2023-12-13,33,ABC DO VIOLÃO E GUITARRA,2.5,Beginner,19,RESTful API Design
139,517,2024-03-23,44,Credit Control Procedures,0.566666667,Beginner,17,Security for Software Engineers
475,3584,2024-03-26,77,Creating User Authentication System in CodeIgniter,1.5,Beginner,4,Software Architecture Design
59,2693,2024-05-24,16,Node Package Manager Course: Build and Publish NPM Modules,6.5,Beginner,19,RESTful API Design
138,3083,2024-07-13,42,Learn jQuery: An In-depth Course For Beginners,4.5,Beginner,18,Advanced JavaScript
59,2658,2024-06-17,83,Learn Angular 4 from Scratch,1.5,Beginner,3,Mobile App Development
333,866,2024-03-29,0,Professional Bookkeeping and Accounting 3: Double Entry ,1.0,Beginner,4,Software Architecture Design
418,1376,2024-06-02,96,Typography Fundamentals - Feel confident with type!,1.0,Beginner,16,Cloud-Native Application Development
31,3063,2024-03-13,46,How to Launch Your Own Website Builder Service,1.5,Beginner,7,Data Structures and Algorithms
306,1002,2024-01-29,48,Introduction to Futures & Options,4.5,Beginner,17,Security for Software Engineers
237,2732,2024-03-21,3,Angular 2 Crash Course with TypeScript,4.0,Beginner,4,Software Architecture Design
114,613,2023-12-04,97,How to read a Profit & Loss Account and Balance Sheet,2.0,Beginner,11,Agile Software Development
126,2462,2024-03-08,56,Learn Basics of South Indian Carnatic Flute - Level 2,4.5,Beginner,13,Microservices Architecture
343,311,2024-04-27,91,Learn and Master the Basics of Finance,3.0,Beginner,9,Backend Engineering with Node.js
261,2057,2024-05-26,63,How To Build A Professional Djembe: Create Music Beauty &Biz,1.5,Beginner,16,Cloud-Native Application Development
201,1177,2024-08-21,82,Contabilidad rápida y eficaz,2.0,Beginner,7,Data Structures and Algorithms
391,2622,2024-03-29,43,The Ultimate Web Developer How To Guide,22.5,Beginner,6,Cloud Computing Foundations
17,3636,2024-06-26,40,"WordPress Development - Themes, Plugins & Single Page Apps",19.5,Intermediate,9,Backend Engineering with Node.js
290,2766,2023-11-11,45,How To Make A Business Website In 1 Day With Wix FAST & EASY,4.0,Beginner,9,Backend Engineering with Node.js
52,853,2024-06-05,20,Don't Let Your Customers Run Your Business,2.5,Intermediate,2,Full-Stack Web Development
304,2750,2024-03-19,94,Kids Coding - Beginners CSS,1.0,Beginner,1,Introduction to Programming
5,2394,2024-02-27,64,Play Guitar with Rhythm - 5 Easy Lessons,1.0,Beginner,7,Data Structures and Algorithms
157,2844,2024-06-09,67,Spring Core DevOps on AWS,6.5,Intermediate,2,Full-Stack Web Development
2,3314,2024-04-03,64,HTML Introduction Course: Learn HTML in 2 hours!!!,2.0,Beginner,18,Advanced JavaScript
359,2360,2023-11-20,0,Blues Master - Professional Techniques Piano Course,1.0,Beginner,11,Agile Software Development
48,2004,2024-05-19,94,Learn Piano #10 Tritone Chord Substitution with Jazzy Sounds,0.633333333,Beginner,5,DevOps Engineering
497,2450,2024-03-23,27,Instant Harmonica - play Yesterday + Scarborough Fair today!,2.0,Beginner,9,Backend Engineering with Node.js
97,2462,2024-07-09,4,Learn Basics of South Indian Carnatic Flute - Level 2,4.5,Beginner,13,Microservices Architecture
395,631,2024-08-10,71,Professional Trading With Institutional Supply & Demand,5.5,Beginner,6,Cloud Computing Foundations
289,1634,2024-05-18,4,How to Draw Majestic Animals: Dogs,1.0,Beginner,13,Microservices Architecture
201,2178,2024-01-07,10,Tenor Banjo for Absolute Beginners,0.616666667,Beginner,1,Introduction to Programming
152,734,2024-02-26,96,The Holy Grail of Auto Trading Forex Futures Stocks Revealed,1.0,Beginner,19,RESTful API Design
24,959,2024-05-01,87,DIY: Reduce Unpaid Federal Tax thru  IRS Offer in Compromise,1.0,Beginner,17,Security for Software Engineers
124,1969,2024-04-23,8,Get started playing blues harmonica,0.616666667,Beginner,12,Software Testing and QA
30,3627,2024-08-15,80,AppML :basics for beginners,0.633333333,Beginner,9,Backend Engineering with Node.js
423,902,2024-04-06,71,SEASON 2 MQL4 Tutorial Bootcamp - Metatrader4 Trading Robots,1.0,Beginner,7,Data Structures and Algorithms
366,2742,2024-04-08,25,Build Flat Responsive Website from Scratch - Complete Course,7.5,Beginner,6,Cloud Computing Foundations
205,1131,2024-06-28,2,Free Options 101 - Basic of Call and Put Options in 1 Hours,1.5,Beginner,15,Machine Learning for Software Engineers
5,3039,2024-01-15,52,How to create awesome website and e-commerce in 1 hour,1.0,Beginner,9,Backend Engineering with Node.js
363,420,2024-08-19,96,CFA Level I Workshop 2: Financial Reporting & Analysis I ,1.0,Beginner,14,Database Design and SQL
234,316,2024-08-07,64,* An Integrated Approach to the Fundamentals of Accounting,5.5,Beginner,3,Mobile App Development
78,2080,2024-09-06,44,Piano Lessons For Beginners: Learn Piano Quickly And Easily,3.0,Beginner,9,Backend Engineering with Node.js
372,1367,2024-09-04,1,Book Design With MS Word And Canva ,2.5,Beginner,17,Security for Software Engineers
381,1786,2024-02-07,82,Silhouettes that Sells,1.0,Beginner,19,RESTful API Design
386,818,2023-11-05,96,Technical Analysis: Understanding Price Action,3.0,Beginner,17,Security for Software Engineers
237,2961,2024-04-18,39,Projects in Django and Python,6.5,Beginner,13,Microservices Architecture
353,2993,2024-02-22,35,DesktopServer : Install WordPress Locally  - Work Anywhere!,2.0,Beginner,2,Full-Stack Web Development
278,3500,2024-08-22,82,PHP webservices,0.566666667,Beginner,14,Database Design and SQL
319,3549,2024-08-18,54,Build Complex Express Sites with Redis and Socket IO,3.5,Intermediate,5,DevOps Engineering
265,1742,2023-11-24,19,The Complete Motion Graphic Course,9.5,Beginner,6,Cloud Computing Foundations
312,1566,2024-06-22,19,Adobe Photoshop CC Introduction,4.5,Beginner,4,Software Architecture Design
131,357,2024-04-08,80,Accounting and Finance for Bankers - A Comprehensive Study,24.5,Beginner,14,Database Design and SQL
128,1954,2024-05-01,60,Walking Bass - Quick Start Guide,1.0,Beginner,5,DevOps Engineering
425,2104,2023-11-20,0,"Euphonium Solos: Learn to Perform Three Fun, Unique Pieces!",2.5,Beginner,5,DevOps Engineering
73,2137,2024-01-11,28,Aprende a tocar el saxofón como siempre has querido,3.5,Beginner,2,Full-Stack Web Development
328,1006,2023-11-21,94,6. Annuities Due and Deferred,1.5,Beginner,2,Full-Stack Web Development
13,646,2023-11-08,87,Trading News Using Binary Options,1.5,Beginner,15,Machine Learning for Software Engineers
313,1078,2024-06-03,54,Start-up financial modeling for non-finance professionals,4.0,Beginner,7,Data Structures and Algorithms
12,1198,2024-07-20,68,Typographic Logo Design in Illustrator - Beginners & Beyond,1.5,Beginner,5,DevOps Engineering
221,3435,2024-08-03,75,HTML 5 and CSS 3 - tricks and workarounds,5.5,Beginner,3,Mobile App Development
204,140,2024-05-29,0,Top 10 Trading Ideas in the Equities Market,1.0,Beginner,4,Software Architecture Design
164,330,2024-04-03,92,"Advanced Options Concepts - Probability, Greeks, Simulation",2.0,Intermediate,10,Frontend Engineering with React
462,2307,2024-08-02,89,Master Trumpet Playing: Intermediate Instruction Made Simple,7.0,Intermediate,11,Agile Software Development
438,272,2024-05-04,41,Learn How to Play CashFlow Game,1.0,Beginner,3,Mobile App Development
58,2590,2023-12-29,43,Web Design for Web Developers: Build Beautiful Websites!,3.0,Beginner,20,CI/CD with Jenkins and GitLab
223,1741,2024-02-25,41,Enhance your chroma key with an animated Slides background,1.0,Intermediate,13,Microservices Architecture
101,2216,2024-07-28,61,"Classical Guitar Master Class: 'Alman  """,2.0,Intermediate,3,Mobile App Development
56,1506,2023-12-14,81,Illustrator CC 2016 Power Workshops (Deutsch),4.5,Intermediate,1,Introduction to Programming
495,1058,2024-02-23,38,Aprende a invertir sin capital,1.5,Beginner,19,RESTful API Design
44,3365,2023-11-01,68,Ready for Production with Spring Boot Actuator,2.5,Intermediate,5,DevOps Engineering
29,3462,2024-02-23,43,Coding Made Easy: HTML & CSS For Beginners,1.5,Beginner,7,Data Structures and Algorithms
470,792,2024-02-07,30,Crystal ball trading - foresee price with seasonal patterns,6.0,Beginner,9,Backend Engineering with Node.js
405,776,2024-01-06,25,Forex Elite Trading,6.0,Beginner,8,Version Control with Git
284,2146,2024-03-07,12,"Easy Piano Basics™ - Learn Piano, No Prior Experience Needed",1.5,Beginner,13,Microservices Architecture
122,3062,2024-01-18,43,Mastering HTML5 Programming - The Easier Way,7.0,Beginner,2,Full-Stack Web Development
41,2318,2024-07-30,7,Euphonium Pro Series - Fall in love with the Euphonium,7.5,Beginner,20,CI/CD with Jenkins and GitLab
357,946,2024-06-29,37,Triple P Trading Course,3.0,Beginner,19,RESTful API Design
450,1049,2023-11-05,63,バイナリーオプション取引,0.65,Beginner,4,Software Architecture Design
370,140,2023-11-09,13,Top 10 Trading Ideas in the Equities Market,1.0,Beginner,4,Software Architecture Design
281,2475,2024-06-29,22,Aprende a tocar Jazz y Ritmos Latinos en la guitarra,3.0,Beginner,19,RESTful API Design
387,1247,2024-07-19,60,How to Doodle: Basics and Lettering,1.0,Beginner,5,DevOps Engineering
375,3140,2024-08-15,4,Web Design for Beginners: Real World Coding in HTML & CSS,9.0,Beginner,8,Version Control with Git
60,2677,2024-01-18,88,Mastering DevOps,6.0,Intermediate,7,Data Structures and Algorithms
349,1148,2024-08-15,13,Learn Stock Options: Options Made Simple 101,5.0,Beginner,5,DevOps Engineering
385,3228,2023-11-09,9,Angular (Angular 2 or 4) & NodeJS - The MEAN Stack Guide,8.5,Beginner,9,Backend Engineering with Node.js
103,2510,2024-05-15,16,The Complete WordPress Website Business Course,20.5,Beginner,13,Microservices Architecture
114,3090,2023-11-29,26,Create Single Page Website using Twitter Bootstrap 3,1.0,Intermediate,6,Cloud Computing Foundations
322,385,2024-07-15,76,The Passive Investing Blueprint - Build Wealth Passively,3.5,Beginner,12,Software Testing and QA
395,647,2024-05-07,12,Trading Trends in ANY Market,2.0,Beginner,14,Database Design and SQL
83,579,2023-12-06,6,How to invest in Forex Trading & add an additional income,2.0,Beginner,14,Database Design and SQL
188,915,2024-08-06,18,株式投資で本当のテクニカル分析ができるようになる,2.5,Intermediate,14,Database Design and SQL
6,1671,2023-12-03,58,调色中级课程,1.0,Beginner,18,Advanced JavaScript
164,36,2024-04-19,80,Options Trading Stocks: Proven Toolbox For Financial Success,10.0,Intermediate,4,Software Architecture Design
19,530,2024-06-10,67,Advanced Technical Analysis PART1!,3.0,Intermediate,4,Software Architecture Design
389,2770,2024-05-19,33,Learn CSS Transition and Animation ,1.0,Beginner,8,Version Control with Git
396,1000,2024-03-04,40,Learn to Pick the Right Stock Broker Account,0.566666667,Beginner,13,Microservices Architecture
386,3265,2024-01-07,74,CSS Tutorial For Beginners: Style Your Wordpress Templates,3.5,Beginner,2,Full-Stack Web Development
342,950,2023-11-26,37,Public Speaking: You Can Give Great Financial Presentations,6.5,Beginner,8,Version Control with Git
123,2989,2024-06-19,28,Learn Redis from Scratch,3.0,Intermediate,3,Mobile App Development
368,1838,2024-02-28,96,Play Piano 7: Improvise on For All We Know in F Key by Ear,1.5,Beginner,13,Microservices Architecture
253,3616,2024-06-23,75,Introduction to Node.js Development,1.0,Advanced,5,DevOps Engineering
363,3371,2024-02-17,52,Build a file hosting/sharing site in less than 2 hours ,1.5,Beginner,17,Security for Software Engineers
99,3135,2024-08-16,26,Sending email with PHP: from Basic to Advanced,2.0,Beginner,12,Software Testing and QA
226,2001,2024-02-16,24,Piano For Singer/Songwriters 2: Pop/Rock Rhythm Immersion,1.5,Beginner,12,Software Testing and QA
395,455,2024-06-17,44,Introduction to Forex Trading Business For Beginners,1.5,Beginner,19,RESTful API Design
434,2206,2023-11-11,85,Aprende a tocar blues en el piano y teclado,2.5,Beginner,10,Frontend Engineering with React
312,3317,2024-02-16,58,Create WordPress Plugins,2.5,Beginner,15,Machine Learning for Software Engineers
157,1170,2023-11-26,58,Learn How to Profit In Forex With Market Rhythms,1.5,Beginner,16,Cloud-Native Application Development
499,2074,2024-05-16,15,Learn to play guitar and sing at the same time,1.0,Beginner,15,Machine Learning for Software Engineers
184,1339,2024-04-25,7,Adobe Photoshop Essentials: Master Adobe Photoshop CS6,2.5,Beginner,10,Frontend Engineering with React
6,381,2024-08-29,80,Accounting 1 Simplified for You,3.0,Beginner,12,Software Testing and QA
448,2908,2024-05-12,69,Ultimate Css & JQuery Form Designing From Beginner to Expert,1.0,Beginner,2,Full-Stack Web Development
280,1397,2024-07-15,67,Photoshop Quickstart Guide to Digital Sketching,1.0,Beginner,17,Security for Software Engineers
120,2640,2024-01-29,21,"Angular 2 Complete E-Commerce App Course - Java,Spring,MySQL",20.5,Beginner,9,Backend Engineering with Node.js
382,1738,2024-04-24,24,Photoshop: Organización de eventos y decoración de fiestas,8.5,Beginner,20,CI/CD with Jenkins and GitLab
366,3571,2024-02-19,58,Build Powerful Websites & Blogs using WordPress - No Coding,3.0,Beginner,2,Full-Stack Web Development
122,808,2024-04-11,16,Create Your Own Automated Stock Trading Robot In EXCEL!,5.0,Beginner,14,Database Design and SQL
49,2646,2024-08-28,40,Angular 4 Front To Back,8.5,Beginner,2,Full-Stack Web Development
50,2193,2023-11-07,93,Fingerpicking Fundamentals,1.5,Beginner,14,Database Design and SQL
245,587,2024-01-08,84,Dash Crypto Currency Technical and Trading Overview Bootcamp,1.0,Beginner,3,Mobile App Development
38,3193,2024-03-27,11,Professional RESTful API Design using Python Flask,4.5,Intermediate,14,Database Design and SQL
55,1839,2023-12-22,38,World's Fastest Piano Method - The Piano Revolution!,2.0,Beginner,3,Mobile App Development
372,816,2024-01-13,28,Accounting Skills for Managers,1.5,Beginner,19,RESTful API Design
351,2980,2023-10-14,58,Learn PHP Object Oriented Features with Simple Examples,1.0,Beginner,2,Full-Stack Web Development
437,1720,2024-06-20,18,Learn Photo Manipulation - Build 3 projects,2.5,Beginner,5,DevOps Engineering
249,82,2024-04-19,1,VPS for Forex Trading - Protect Your Forex Robots,2.0,Beginner,2,Full-Stack Web Development
227,1621,2024-05-30,69,Learn to create Text fire effect in Adobe Photoshop ,0.6,Beginner,15,Machine Learning for Software Engineers
296,330,2024-02-02,51,"Advanced Options Concepts - Probability, Greeks, Simulation",2.0,Intermediate,10,Frontend Engineering with React
52,388,2023-12-04,36,The Actuarial Profession: Basic Sciences and Principles,0.583333333,Beginner,17,Security for Software Engineers
278,672,2023-12-19,45,Robots de Forex: espere ganar 175%p.a! Incluye Robot de Fx! ,5.0,Beginner,19,RESTful API Design
491,2844,2024-06-21,66,Spring Core DevOps on AWS,6.5,Intermediate,2,Full-Stack Web Development
242,3528,2024-07-04,99,Learn Knockout JS Framework from GroundUp,5.0,Beginner,14,Database Design and SQL
119,2770,2023-10-24,68,Learn CSS Transition and Animation ,1.0,Beginner,8,Version Control with Git
348,2600,2023-12-25,29,Introduction to Bootstrap 3,2.5,Beginner,11,Agile Software Development
